"output","factor","type","mu","mu.star","sigma","sigma_mu_ratio","interaction_type"
"sigma_y_cake_MPa","ALR","Process",0.00754209448968307,0.00754209448968307,0.0377013008103925,4.99878394018592,"Volatile"
"sigma_y_cake_MPa","P_system","Process",0.00400010117202493,0.00552634306304785,0.0280184092194657,5.06997283733832,"Volatile"
"sigma_y_cake_MPa","P_feed","Process",0.00672731379676096,0.00672731379676096,0.0290918623961795,4.32443963148955,"Volatile"
"sigma_y_cake_MPa","mdot_L","Process",0.0704914154051844,0.109314405938724,0.451425509977745,4.12960676226692,"Volatile"
"sigma_y_cake_MPa","sigma","Surface",-0.00673575344762682,0.00727407672035399,0.0408828279199231,5.62034598913793,"Volatile"
"sigma_y_cake_MPa","mu_L","Process",-0.0382127587661453,0.0382127587661453,0.182854025086815,4.78515634544594,"Volatile"
"sigma_y_cake_MPa","rho_L","Process",0.0126126901039341,0.014043760727391,0.0463215457918033,3.29837190272387,"Volatile"
"sigma_y_cake_MPa","alpha_g_0","Process",0.0349950188633513,0.0360820411646805,0.175655470866026,4.86822433532306,"Volatile"
"sigma_y_cake_MPa","D_b","Process",0.000660003856194431,0.000772001367850902,0.00145432590955927,1.88383851392366,"Volatile"
"sigma_y_cake_MPa","C_solid_mass","Process",0.0923739030938814,0.169268134542948,0.424900917861012,2.510223906043,"Volatile"
"sigma_y_cake_MPa","T_system","Process",-0.0724512879273493,0.146307052776603,0.381657055804175,2.60860326663082,"Volatile"
"sigma_y_cake_MPa","mdot_gas_dry","Process",-0.0620989870936651,0.13165224705853,0.440910466149806,3.34905385970197,"Volatile"
"sigma_y_cake_MPa","Y_in","Process",-0.00548051853527202,0.00548051853527202,0.0240563981184815,4.38943832844595,"Volatile"
"sigma_y_cake_MPa","T_feed","Process",-0.0479398707922034,0.085555325085509,0.205198697591007,2.39843279639133,"Volatile"
"sigma_y_cake_MPa","t_hold","Process",-0.00025452435404973,0.00025452435404973,0.00119836880046806,4.70826772134314,"Volatile"
"sigma_y_cake_MPa","C_monomer","Polymer",-0.147642116060043,0.147642116060043,0.193897115779275,1.31329136261107,"Volatile"
"sigma_y_cake_MPa","C_plasticizer","Polymer",-0.380415357066169,0.380415357066169,0.404578625276787,1.06351811976512,"Volatile"
"sigma_y_cake_MPa","C_binder","Polymer",-0.0603684515048659,0.0603684515048659,0.0855211847199375,1.41665360942783,"Volatile"
"sigma_y_cake_MPa","C_surfactant","Surface",0.341451100914374,0.341605447204887,0.491572899430138,1.43900778940245,"Volatile"
"sigma_y_cake_MPa","Delta_pH","Surface",0.117818878716766,0.118101449329218,0.180728057338749,1.53027806487754,"Volatile"
"sigma_y_cake_MPa","I_strength","Surface",-0.0458984588357869,0.0474501233990598,0.0662141752928226,1.39544790507615,"Volatile"
"sigma_y_cake_MPa","Tg_polymer","Polymer",0.271986125840098,0.271986125840098,0.631713432485449,2.32259432547981,"Volatile"
"sigma_y_cake_MPa","n_flow","Polymer",-0.0505847830039727,0.0505847830039727,0.334231658518377,6.60735578310433,"Volatile"
"sigma_y_cake_MPa","k_perm_mono","Polymer",0.00289670577613386,0.00289670577613386,0.0200470735649906,6.92064542079479,"Volatile"
"sigma_y_cake_MPa","k_perm_plast","Polymer",0.0022488532647178,0.0022488532647178,0.0120421070050695,5.35477667395991,"Volatile"
"sigma_y_cake_MPa","k_perm_bind","Polymer",-0.0111292384906415,0.0111292384906415,0.054537360617515,4.9003676813445,"Volatile"
"sigma_y_cake_MPa","phi_emulsion","Polymer",-0.156603813596443,0.168613672852709,0.692113900395515,4.10473177344347,"Volatile"
"sigma_y_cake_MPa","D_template","Process",0.00743641678089426,0.00760696631784754,0.0125296316097725,1.64712594827393,"Volatile"
"sigma_y_cake_MPa","T_bp_solv","Process",-0.173384407133813,0.173384407133813,0.442721584455225,2.55341060810356,"Volatile"
